word,syllables,tonic,class,canonic
bagoeira,"['ba', 'go', 'ei', 'ra']",2,paroxítona,False
bagre,"['ba', 'gre']",0,paroxítona,False
baguete,"['ba', 'gue', 'te']",1,paroxítona,False
baguim,"['ba', 'guim']",1,oxítona,False
bagulho,"['ba', 'gu', 'lho']",1,paroxítona,False
bagunça,"['ba', 'gun', 'ça']",1,paroxítona,False
bagunçada,"['ba', 'gun', 'ça', 'da']",2,paroxítona,False
bagunçado,"['ba', 'gun', 'ça', 'do']",2,paroxítona,False
bagunçar,"['ba', 'gun', 'çar']",2,oxítona,False
baht,['baht'],0,oxítona,False
baía,"['ba', 'í', 'a']",1,paroxítona,False
baia,"['bai', 'a']",0,paroxítona,False
baiana,"['bai', 'a', 'na']",1,paroxítona,False
baiano,"['bai', 'a', 'no']",1,paroxítona,False
baião,"['bai', 'ão']",1,oxítona,False
baiar,"['bai', 'ar']",1,oxítona,False
baicar,"['bai', 'car']",1,oxítona,False
baila,"['bai', 'la']",0,paroxítona,False
bailada,"['bai', 'la', 'da']",1,paroxítona,False
bailadeira,"['bai', 'la', 'dei', 'ra']",2,paroxítona,False
bailadeiro,"['bai', 'la', 'dei', 'ro']",2,paroxítona,False
bailado,"['bai', 'la', 'do']",1,paroxítona,False
bailador,"['bai', 'la', 'dor']",2,oxítona,False
bailadora,"['bai', 'la', 'do', 'ra']",2,paroxítona,False
bailão,"['bai', 'lão']",1,oxítona,False
bailar,"['bai', 'lar']",1,oxítona,False
bailarico,"['bai', 'la', 'ri', 'co']",2,paroxítona,False
bailarina,"['bai', 'la', 'ri', 'na']",2,paroxítona,False
bailarino,"['bai', 'la', 'ri', 'no']",2,paroxítona,False
baile,"['bai', 'le']",0,paroxítona,False
bailia,"['bai', 'li', 'a']",1,paroxítona,False
bailio,"['bai', 'li', 'o']",1,paroxítona,False
bailundo,"['bai', 'lun', 'do']",1,paroxítona,False
bainha,"['ba', 'i', 'nha']",1,paroxítona,False
bainhar,"['ba', 'i', 'nhar']",2,oxítona,False
bainharia,"['ba', 'i', 'nha', 'ri', 'a']",3,paroxítona,False
baio,"['bai', 'o']",0,paroxítona,False
baioneta,"['bai', 'o', 'ne', 'ta']",2,paroxítona,False
bairradina,"['bair', 'ra', 'di', 'na']",2,paroxítona,False
bairradino,"['bair', 'ra', 'di', 'no']",2,paroxítona,False
bairrismo,"['bair', 'ris', 'mo']",1,paroxítona,False
bairrista,"['bair', 'ris', 'ta']",1,paroxítona,False
bairro,"['bair', 'ro']",0,paroxítona,False
baixa,"['bai', 'xa']",0,paroxítona,False
baixa-mar,"['bai', 'xa-', 'mar']",2,oxítona,False
baixada,"['bai', 'xa', 'da']",1,paroxítona,False
baixamente,"['bai', 'xa', 'men', 'te']",2,paroxítona,False
baixão,"['bai', 'xão']",1,oxítona,False
baixar,"['bai', 'xar']",1,oxítona,False
baixaria,"['bai', 'xa', 'ri', 'a']",2,paroxítona,False
baixel,"['bai', 'xel']",1,oxítona,False
baixela,"['bai', 'xe', 'la']",1,paroxítona,False
baixeza,"['bai', 'xe', 'za']",1,paroxítona,False
baixinho,"['bai', 'xi', 'nho']",1,paroxítona,False
baixio,"['bai', 'xi', 'o']",1,paroxítona,False
baixíssimo,"['bai', 'xís', 'si', 'mo']",1,proparoxítona,False
baixista,"['bai', 'xis', 'ta']",1,paroxítona,False
baixo,"['bai', 'xo']",0,paroxítona,False
baixo-relevo,"['bai', 'xo-re', 'le', 'vo']",2,paroxítona,False
baixo-ventre,"['bai', 'xo-', 'ven', 'tre']",2,paroxítona,False
baixote,"['bai', 'xo', 'te']",1,paroxítona,False
bajulação,"['ba', 'ju', 'la', 'ção']",3,oxítona,False
bajulador,"['ba', 'ju', 'la', 'dor']",3,oxítona,False
bajuladora,"['ba', 'ju', 'la', 'do', 'ra']",3,paroxítona,True
bajular,"['ba', 'ju', 'lar']",2,oxítona,False
bala,"['ba', 'la']",0,paroxítona,True
balaço,"['ba', 'la', 'ço']",1,paroxítona,True
balada,"['ba', 'la', 'da']",1,paroxítona,True
balado,"['ba', 'la', 'do']",1,paroxítona,True
balaio,"['ba', 'lai', 'o']",1,paroxítona,False
balalaica,"['ba', 'la', 'lai', 'ca']",2,paroxítona,False
balança,"['ba', 'lan', 'ça']",1,paroxítona,False
balançado,"['ba', 'lan', 'ça', 'do']",2,paroxítona,False
balançar,"['ba', 'lan', 'çar']",2,oxítona,False
balancé,"['ba', 'lan', 'cé']",2,oxítona,False
balanceamento,"['ba', 'lan', 'ce', 'a', 'men', 'to']",4,paroxítona,False
balancear,"['ba', 'lan', 'ce', 'ar']",3,oxítona,False
balancete,"['ba', 'lan', 'ce', 'te']",2,paroxítona,False
balanço,"['ba', 'lan', 'ço']",1,paroxítona,False
balanco,"['ba', 'lan', 'co']",1,paroxítona,False
balanta,"['ba', 'lan', 'ta']",1,paroxítona,False
balão,"['ba', 'lão']",1,oxítona,False
balão-sonda,"['ba', 'lão', 'son', 'da']",2,paroxítona,False
balar,"['ba', 'lar']",1,oxítona,False
balastrar,"['ba', 'las', 'trar']",2,oxítona,False
balastro,"['ba', 'las', 'tro']",1,paroxítona,False
balata,"['ba', 'la', 'ta']",1,paroxítona,True
balaustrada,"['ba', 'la', 'us', 'tra', 'da']",3,paroxítona,False
balaustrado,"['ba', 'la', 'us', 'tra', 'do']",3,paroxítona,False
balaustrar,"['ba', 'la', 'us', 'trar']",3,oxítona,False
balaústre,"['ba', 'la', 'ús', 'tre']",2,paroxítona,False
balázio,"['ba', 'lá', 'zi', 'o']",1,proparoxítona,False
balba,"['bal', 'ba']",0,paroxítona,False
balbo,"['bal', 'bo']",0,paroxítona,False
balboa,"['bal', 'bo', 'a']",1,paroxítona,False
balbuciado,"['bal', 'bu', 'ci', 'a', 'do']",3,paroxítona,False
balbuciante,"['bal', 'bu', 'ci', 'an', 'te']",3,paroxítona,False
balbuciantemente,"['bal', 'bu', 'ci', 'an', 'te', 'men', 'te']",5,paroxítona,False
balbuciar,"['bal', 'bu', 'ci', 'ar']",3,oxítona,False
balbúrdia,"['bal', 'búr', 'di', 'a']",1,proparoxítona,False
balça,"['bal', 'ça']",0,paroxítona,False
balcânico,"['bal', 'câ', 'ni', 'co']",1,proparoxítona,False
balcão,"['bal', 'cão']",1,oxítona,False
balção,"['bal', 'ção']",1,oxítona,False
balconista,"['bal', 'co', 'nis', 'ta']",2,paroxítona,False
balda,"['bal', 'da']",0,paroxítona,False
baldada,"['bal', 'da', 'da']",1,paroxítona,False
baldadamente,"['bal', 'da', 'da', 'men', 'te']",3,paroxítona,False
baldado,"['bal', 'da', 'do']",1,paroxítona,False
baldão,"['bal', 'dão']",1,oxítona,False
baldaquino,"['bal', 'da', 'qui', 'no']",2,paroxítona,False
baldar,"['bal', 'dar']",1,oxítona,False
baldas,"['bal', 'das']",0,paroxítona,False
balde,"['bal', 'de']",0,paroxítona,False
baldeação,"['bal', 'de', 'a', 'ção']",3,oxítona,False
baldear,"['bal', 'de', 'ar']",2,oxítona,False
baldio,"['bal', 'di', 'o']",1,paroxítona,False
baldo,"['bal', 'do']",0,paroxítona,False
baldroca,"['bal', 'dro', 'ca']",1,paroxítona,False
baldrocar,"['bal', 'dro', 'car']",2,oxítona,False
balé,"['ba', 'lé']",1,oxítona,True
baleação,"['ba', 'le', 'a', 'ção']",3,oxítona,False
baleado,"['ba', 'le', 'a', 'do']",2,paroxítona,False
balear,"['ba', 'le', 'ar']",2,oxítona,False
baleeira,"['ba', 'le', 'ei', 'ra']",2,paroxítona,False
baleeiro,"['ba', 'le', 'ei', 'ro']",2,paroxítona,False
baleia,"['ba', 'lei', 'a']",1,paroxítona,False
baleiro,"['ba', 'lei', 'ro']",1,paroxítona,False
baleizão,"['ba', 'lei', 'zão']",2,oxítona,False
balela,"['ba', 'le', 'la']",1,paroxítona,True
balestilha,"['ba', 'les', 'ti', 'lha']",2,paroxítona,False
balestra,"['ba', 'les', 'tra']",1,paroxítona,False
balido,"['ba', 'li', 'do']",1,paroxítona,True
balinês,"['ba', 'li', 'nês']",2,oxítona,False
balinesa,"['ba', 'li', 'ne', 'sa']",2,paroxítona,True
balio,"['ba', 'li', 'o']",1,paroxítona,False
balir,"['ba', 'lir']",1,oxítona,False
balística,"['ba', 'lís', 'ti', 'ca']",1,proparoxítona,False
balístico,"['ba', 'lís', 'ti', 'co']",1,proparoxítona,False
baliza,"['ba', 'li', 'za']",1,paroxítona,True
balizado,"['ba', 'li', 'za', 'do']",2,paroxítona,True
balizador,"['ba', 'li', 'za', 'dor']",3,oxítona,False
balizagem,"['ba', 'li', 'za', 'gem']",2,paroxítona,False
balizamento,"['ba', 'li', 'za', 'men', 'to']",3,paroxítona,False
balizar,"['ba', 'li', 'zar']",2,oxítona,False
ballet,"['bal', 'let']",1,oxítona,False
balnear,"['bal', 'ne', 'ar']",2,oxítona,False
balneário,"['bal', 'ne', 'á', 'ri', 'o']",2,proparoxítona,False
balneoterapia,"['bal', 'ne', 'o', 'te', 'ra', 'pi', 'a']",5,paroxítona,False
balofo,"['ba', 'lo', 'fo']",1,paroxítona,True
baloiçar,"['ba', 'loi', 'çar']",2,oxítona,False
baloiço,"['ba', 'loi', 'ço']",1,paroxítona,False
balona,"['ba', 'lo', 'na']",1,paroxítona,True
balonismo,"['ba', 'lo', 'nis', 'mo']",2,paroxítona,False
balonista,"['ba', 'lo', 'nis', 'ta']",2,paroxítona,False
balouçar,"['ba', 'lou', 'çar']",2,oxítona,False
balouço,"['ba', 'lou', 'ço']",1,paroxítona,False
balsa,"['bal', 'sa']",0,paroxítona,False
balsamário,"['bal', 'sa', 'má', 'ri', 'o']",2,proparoxítona,False
balsâmico,"['bal', 'sâ', 'mi', 'co']",1,proparoxítona,False
bálsamo,"['bál', 'sa', 'mo']",0,proparoxítona,False
balseiro,"['bal', 'sei', 'ro']",1,paroxítona,False
balso,"['bal', 'so']",0,paroxítona,False
baltar,"['bal', 'tar']",1,oxítona,False
báltica,"['bál', 'ti', 'ca']",0,proparoxítona,False
báltico,"['bál', 'ti', 'co']",0,proparoxítona,False
